id,label
2998,6
2999,1
3000,9
3001,9
3002,5
3003,6
3004,5
3005,5
3006,9
3007,5
3008,6
3009,2
3010,7
3011,3
3012,8
3013,9
3014,9
3015,3
3016,0
3017,4
3018,8
3019,8
3020,8
3021,0
3022,6
3023,4
3024,0
3025,0
3026,3
3027,3
3028,2
3029,7
3030,9
3031,1
3032,4
3033,8
3034,9
3035,7
3036,7
3037,5
3038,6
3039,1
3040,3
3041,7
3042,1
3043,5
3044,8
3045,9
3046,7
3047,1
3048,8
3049,9
3050,8
3051,1
3052,1
3053,9
3054,1
3055,9
3056,3
3057,9
3058,5
3059,9
3060,0
3061,3
3062,5
3063,2
3064,7
3065,3
3066,1
3067,4
3068,8
3069,6
3070,5
3071,0
3072,4
3073,9
3074,4
3075,5
3076,4
3077,1
3078,6
3079,8
3080,1
3081,4
3082,5
3083,4
3084,0
3085,5
3086,2
3087,6
3088,4
3089,6
3090,5
3091,6
3092,6
3093,2
3094,2
3095,8
3096,6
3097,7
3098,7
3099,2
3100,3
3101,8
3102,9
3103,3
3104,7
3105,8
3106,8
3107,1
3108,0
3109,7
3110,6
3111,6
3112,7
3113,7
3114,7
3115,7
3116,0
3117,0
3118,0
3119,0
3120,3
3121,9
3122,3
3123,9
3124,4
3125,7
3126,3
3127,8
3128,9
3129,5
3130,5
3131,3
3132,8
3133,4
3134,7
3135,4
3136,9
3137,0
3138,9
3139,1
3140,0
3141,5
3142,2
3143,8
3144,4
3145,1
3146,4
3147,2
3148,1
3149,9
3150,9
3151,6
3152,1
3153,7
3154,6
3155,8
3156,6
3157,0
3158,1
3159,9
3160,3
3161,3
3162,0
3163,1
3164,7
3165,7
3166,9
3167,4
3168,4
3169,9
3170,7
3171,3
3172,9
3173,8
3174,9
3175,4
3176,5
3177,5
3178,6
3179,0
3180,7
3181,5
3182,3
3183,8
3184,0
3185,7
3186,9
3187,2
3188,2
3189,2
3190,6
3191,8
3192,6
3193,7
3194,2
3195,5
3196,1
3197,4
3198,1
3199,0
3200,1
3201,5
3202,3
3203,2
3204,1
3205,9
3206,2
3207,4
3208,1
3209,8
3210,0
3211,8
3212,1
3213,1
3214,5
3215,7
3216,8
3217,3
3218,2
3219,3
3220,8
3221,7
3222,4
3223,6
3224,3
3225,0
3226,0
3227,1
3228,2
3229,2
3230,9
3231,6
3232,8
3233,3
3234,6
3235,6
3236,1
3237,9
3238,3
3239,2
3240,4
3241,7
3242,1
3243,2
3244,4
3245,3
3246,7
3247,1
3248,8
3249,9
3250,7
3251,1
3252,6
3253,5
3254,8
3255,7
3256,9
3257,0
3258,0
3259,7
3260,1
3261,1
3262,5
3263,7
3264,0
3265,6
3266,5
3267,0
3268,6
3269,1
3270,9
3271,1
3272,2
3273,7
3274,0
3275,4
3276,0
3277,5
3278,0
3279,6
3280,1
3281,0
3282,2
3283,8
3284,9
3285,9
3286,2
3287,1
3288,5
3289,5
3290,1
3291,7
3292,4
3293,9
3294,8
3295,5
3296,4
3297,3
3298,6
3299,8
3300,6
3301,0
3302,8
3303,4
3304,7
3305,4
3306,2
3307,6
3308,2
3309,7
3310,4
3311,9
3312,1
3313,7
3314,1
3315,7
3316,1
3317,8
3318,0
3319,3
3320,5
3321,0
3322,2
3323,3
3324,7
3325,2
3326,3
3327,7
3328,0
3329,8
3330,1
3331,0
3332,1
3333,5
3334,7
3335,1
3336,3
3337,3
3338,9
3339,3
3340,3
3341,5
3342,7
3343,4
3344,8
3345,3
3346,5
3347,6
3348,2
3349,2
3350,9
3351,5
3352,5
3353,5
3354,1
3355,5
3356,1
3357,0
3358,3
3359,0
3360,3
3361,5
3362,5
3363,4
3364,4
3365,1
3366,9
3367,2
3368,1
3369,8
3370,5
3371,6
3372,5
3373,1
3374,7
3375,2
3376,7
3377,6
3378,7
3379,8
3380,9
3381,7
3382,4
3383,8
3384,7
3385,3
3386,4
3387,5
3388,3
3389,1
3390,1
3391,3
3392,3
3393,7
3394,2
3395,3
3396,2
3397,6
3398,0
3399,6
3400,7
3401,9
3402,5
3403,9
3404,1
3405,0
3406,1
3407,3
3408,6
3409,3
3410,7
3411,5
3412,5
3413,7
3414,8
3415,6
3416,7
3417,6
3418,0
3419,7
3420,3
3421,3
3422,6
3423,3
3424,5
3425,8
3426,0
3427,0
3428,8
3429,4
3430,8
3431,2
3432,9
3433,3
3434,7
3435,1
3436,7
3437,3
3438,9
3439,9
3440,6
3441,1
3442,9
3443,2
3444,1
3445,4
3446,3
3447,3
3448,9
3449,8
3450,3
3451,6
3452,0
3453,3
3454,5
3455,6
3456,9
3457,6
3458,6
3459,6
3460,2
3461,2
3462,2
3463,7
3464,2
3465,7
3466,7
3467,3
3468,9
3469,3
3470,2
3471,3
3472,1
3473,6
3474,2
3475,3
3476,8
3477,0
3478,1
3479,5
3480,2
3481,6
3482,9
3483,9
3484,2
3485,6
3486,3
3487,7
3488,9
3489,2
3490,3
3491,8
3492,6
3493,0
3494,6
3495,0
3496,6
3497,4
3498,1
3499,2
3500,6
3501,8
3502,6
3503,5
3504,3
3505,6
3506,3
3507,9
3508,8
3509,3
3510,0
3511,7
3512,3
3513,9
3514,9
3515,9
3516,6
3517,2
3518,4
3519,5
3520,8
3521,5
3522,2
3523,7
3524,3
3525,1
3526,6
3527,1
3528,4
3529,1
3530,4
3531,4
3532,7
3533,8
3534,9
3535,1
3536,3
3537,0
3538,5
3539,3
3540,2
3541,7
3542,7
3543,7
3544,1
3545,9
3546,7
3547,9
3548,2
3549,3
3550,1
3551,5
3552,0
3553,7
3554,2
3555,2
3556,5
3557,5
3558,6
3559,7
3560,0
3561,0
3562,5
3563,7
3564,2
3565,9
3566,9
3567,3
3568,1
3569,2
3570,6
3571,3
3572,9
3573,3
3574,0
3575,5
3576,2
3577,2
3578,5
3579,8
3580,8
3581,7
3582,2
3583,1
3584,6
3585,4
3586,9
3587,2
3588,0
3589,7
3590,3
3591,9
3592,5
3593,0
3594,5
3595,0
3596,1
3597,8
3598,8
3599,4
3600,3
3601,4
3602,8
3603,1
3604,5
3605,3
3606,1
3607,9
3608,8
3609,1
3610,1
3611,7
3612,9
3613,9
3614,9
3615,5
3616,9
3617,4
3618,6
3619,0
3620,4
3621,9
3622,8
3623,4
3624,5
3625,1
3626,7
3627,4
3628,0
3629,1
3630,4
3631,0
3632,1
3633,6
3634,7
3635,5
3636,5
3637,0
3638,1
3639,4
3640,0
3641,4
3642,0
3643,3
3644,8
3645,5
3646,6
3647,1
3648,3
3649,4
3650,2
3651,6
3652,9
3653,1
3654,8
3655,5
3656,8
3657,0
3658,5
3659,9
3660,5
3661,3
3662,5
3663,5
3664,9
3665,7
3666,7
3667,9
3668,3
3669,7
3670,0
3671,4
3672,8
3673,4
3674,6
3675,3
3676,2
3677,2
3678,8
3679,7
3680,8
3681,5
3682,9
3683,9
3684,7
3685,9
3686,3
3687,1
3688,8
3689,7
3690,1
3691,1
3692,3
3693,9
3694,3
3695,5
3696,4
3697,6
3698,7
3699,0
3700,4
3701,3
3702,6
3703,2
3704,2
3705,3
3706,0
3707,9
3708,4
3709,6
3710,0
3711,4
3712,6
3713,2
3714,5
3715,2
3716,7
3717,9
3718,7
3719,0
3720,9
3721,4
3722,6
3723,6
3724,7
3725,0
3726,3
3727,3
3728,5
3729,0
3730,1
3731,1
3732,1
3733,3
3734,5
3735,8
3736,0
3737,7
3738,9
3739,9
3740,3
3741,9
3742,2
3743,8
3744,0
3745,1
3746,0
3747,4
3748,8
3749,4
3750,0
3751,5
3752,3
3753,2
3754,1
3755,8
3756,2
3757,6
3758,0
3759,8
3760,3
3761,0
3762,4
3763,8
3764,1
3765,4
3766,8
3767,7
3768,9
3769,1
3770,5
3771,3
3772,3
3773,9
3774,6
3775,2
3776,2
3777,7
3778,8
3779,4
3780,3
3781,0
3782,4
3783,0
3784,3
3785,1
3786,8
3787,2
3788,3
3789,2
3790,9
3791,6
3792,3
3793,9
3794,1
3795,9
3796,2
3797,3
3798,9
3799,2
3800,9
3801,7
3802,1
3803,3
3804,4
3805,1
3806,9
3807,3
3808,3
3809,7
3810,3
3811,8
3812,9
3813,4
3814,8
3815,4
3816,0
3817,6
3818,2
3819,9
3820,4
3821,1
3822,0
3823,5
3824,5
3825,4
3826,9
3827,9
3828,0
3829,6
3830,7
3831,1
3832,3
3833,4
3834,1
3835,2
3836,2
3837,6
3838,3
3839,6
3840,6
3841,3
3842,0
3843,1
3844,2
3845,1
3846,1
3847,3
3848,3
3849,0
3850,1
3851,8
3852,7
3853,1
3854,0
3855,3
3856,7
3857,4
3858,7
3859,0
3860,6
3861,6
3862,7
3863,9
3864,6
3865,9
3866,2
3867,0
3868,7
3869,7
3870,4
3871,6
3872,0
3873,0
3874,3
3875,9
3876,9
3877,6
3878,1
3879,1
3880,0
3881,2
3882,5
3883,1
3884,5
3885,3
3886,0
3887,1
3888,8
3889,8
3890,4
3891,9
3892,5
3893,1
3894,5
3895,8
3896,4
3897,9
3898,3
3899,1
3900,1
3901,3
3902,4
3903,0
3904,9
3905,8
3906,0
3907,5
3908,7
3909,1
3910,6
3911,9
3912,8
3913,5
3914,2
3915,9
3916,0
3917,3
3918,3
3919,3
3920,7
3921,8
3922,6
3923,3
3924,8
3925,3
3926,8
3927,8
3928,3
3929,2
3930,2
3931,8
3932,2
3933,8
3934,7
3935,6
3936,2
3937,8
3938,8
3939,6
3940,4
3941,6
3942,7
3943,4
3944,8
3945,6
3946,6
3947,3
3948,0
3949,0
3950,7
3951,0
3952,5
3953,5
3954,2
3955,1
3956,4
3957,6
3958,4
3959,4
3960,3
3961,2
3962,7
3963,9
3964,1
3965,2
3966,3
3967,3
3968,8
3969,7
3970,9
3971,4
3972,3
3973,7
3974,0
3975,2
3976,3
3977,9
3978,8
3979,3
3980,0
3981,7
3982,4
3983,1
3984,4
3985,6
3986,3
3987,7
3988,1
3989,9
3990,6
3991,7
3992,3
3993,8
3994,6
3995,0
3996,0
3997,9
3998,9
3999,1
4000,0
4001,8
4002,8
4003,3
4004,7
4005,1
4006,4
4007,9
4008,8
4009,9
4010,6
4011,9
4012,4
4013,9
4014,2
4015,8
4016,4
4017,7
4018,6
4019,0
4020,7
4021,8
4022,8
4023,5
4024,1
4025,4
4026,7
4027,0
4028,2
4029,7
4030,2
4031,4
4032,2
4033,0
4034,8
4035,5
4036,0
4037,2
4038,7
4039,0
4040,0
4041,6
4042,6
4043,3
4044,4
4045,3
4046,5
4047,7
4048,0
4049,9
4050,3
4051,9
4052,0
4053,8
4054,0
4055,7
4056,9
4057,9
4058,7
4059,8
4060,3
4061,5
4062,0
4063,4
4064,9
4065,7
4066,7
4067,7
4068,3
4069,9
4070,4
4071,5
4072,9
4073,8
4074,5
4075,0
4076,5
4077,0
4078,6
4079,8
4080,8
4081,2
4082,2
4083,4
4084,6
4085,0
4086,9
4087,9
4088,9
4089,3
4090,6
4091,2
4092,8
4093,2
4094,6
4095,0
4096,7
4097,4
4098,3
4099,0
4100,8
4101,6
4102,4
4103,5
4104,9
4105,5
4106,8
4107,3
4108,0
4109,5
4110,1
4111,7
4112,6
4113,0
4114,7
4115,1
4116,7
4117,9
4118,3
4119,2
4120,9
4121,3
4122,3
4123,2
4124,8
4125,2
4126,5
4127,4
4128,4
4129,4
4130,1
4131,4
4132,7
4133,5
4134,8
4135,6
4136,0
4137,8
4138,4
4139,4
4140,7
4141,9
4142,1
4143,6
4144,5
4145,6
4146,9
4147,0
4148,9
4149,6
4150,5
4151,2
4152,7
4153,6
4154,6
4155,0
4156,2
4157,5
4158,0
4159,1
4160,6
4161,8
4162,2
4163,3
4164,0
4165,3
4166,8
4167,4
4168,6
4169,8
4170,6
4171,5
4172,2
4173,4
4174,3
4175,0
4176,0
4177,8
4178,0
4179,5
4180,9
4181,3
4182,2
4183,9
4184,2
4185,5
4186,6
4187,6
4188,4
4189,4
4190,3
4191,0
4192,3
4193,3
4194,6
4195,8
4196,9
4197,5
4198,1
4199,1
4200,8
4201,2
4202,7
4203,1
4204,7
4205,6
4206,7
4207,6
4208,5
4209,3
4210,6
4211,9
4212,7
4213,2
4214,2
4215,6
4216,9
4217,7
4218,2
4219,2
4220,0
4221,7
4222,8
4223,8
4224,5
4225,1
4226,8
4227,2
4228,3
4229,1
4230,3
4231,0
4232,9
4233,8
4234,1
4235,2
4236,2
4237,5
4238,9
4239,8
4240,0
4241,7
4242,1
4243,7
4244,8
4245,7
4246,4
4247,4
4248,6
4249,5
4250,5
4251,3
4252,7
4253,5
4254,1
4255,7
4256,6
4257,5
4258,6
4259,5
4260,0
4261,8
4262,3
4263,3
4264,8
4265,1
4266,0
4267,0
4268,4
4269,9
4270,2
4271,8
4272,0
4273,3
4274,4
4275,6
4276,8
4277,2
4278,3
4279,2
4280,7
4281,6
4282,6
4283,1
4284,9
4285,6
4286,2
4287,1
4288,1
4289,3
4290,8
4291,0
4292,8
4293,7
4294,1
4295,4
4296,6
4297,7
4298,7
4299,6
4300,1
4301,8
4302,6
4303,6
4304,2
4305,2
4306,9
4307,3
4308,5
4309,2
4310,7
4311,9
4312,3
4313,2
4314,2
4315,6
4316,8
4317,7
4318,3
4319,3
4320,6
4321,1
4322,4
4323,8
4324,3
4325,6
4326,3
4327,9
4328,3
4329,8
4330,5
4331,9
4332,9
4333,6
4334,7
4335,2
4336,6
4337,6
4338,3
4339,4
4340,7
4341,6
4342,0
4343,3
4344,5
4345,9
4346,3
4347,6
4348,7
4349,9
4350,4
4351,9
4352,5
4353,2
4354,7
4355,7
4356,9
4357,3
4358,0
4359,1
4360,3
4361,5
4362,5
4363,4
4364,3
4365,6
4366,4
4367,9
4368,4
4369,6
4370,6
4371,3
4372,8
4373,1
4374,4
4375,9
4376,6
4377,6
4378,9
4379,2
4380,9
4381,9
4382,0
4383,5
4384,1
4385,7
4386,6
4387,1
4388,2
4389,3
4390,4
4391,7
4392,3
4393,5
4394,5
4395,8
4396,9
4397,9
4398,3
4399,1
4400,6
4401,2
4402,6
4403,3
4404,8
4405,1
4406,2
4407,3
4408,0
4409,6
4410,5
4411,4
4412,3
4413,6
4414,8
4415,7
4416,8
4417,7
4418,0
4419,8
4420,3
4421,2
4422,4
4423,5
4424,8
4425,2
4426,4
4427,1
4428,6
4429,1
4430,0
4431,0
4432,1
4433,8
4434,8
4435,8
4436,9
4437,1
4438,4
4439,2
4440,4
4441,2
4442,2
4443,5
4444,4
4445,7
4446,7
4447,5
4448,0
4449,3
4450,0
4451,3
4452,0
4453,9
4454,5
4455,0
4456,3
4457,8
4458,7
4459,3
4460,1
4461,5
4462,5
4463,5
4464,3
4465,1
4466,8
4467,6
4468,4
4469,6
4470,4
4471,5
4472,6
4473,6
4474,5
4475,5
4476,5
4477,3
4478,5
4479,0
4480,8
4481,9
4482,8
4483,6
4484,8
4485,6
4486,6
4487,6
4488,5
4489,4
4490,1
4491,2
4492,8
4493,3
4494,7
4495,0
4496,3
4497,7
4498,5
4499,1
4500,7
4501,8
4502,4
4503,9
4504,5
4505,1
4506,2
4507,0
4508,2
4509,2
4510,2
4511,4
4512,3
4513,7
4514,8
4515,2
4516,2
4517,7
4518,8
4519,2
4520,7
4521,8
4522,1
4523,4
4524,6
4525,4
4526,6
4527,9
4528,9
4529,7
4530,2
4531,0
4532,6
4533,3
4534,1
4535,9
4536,6
4537,8
4538,6
4539,3
4540,8
4541,1
4542,6
4543,7
4544,0
4545,2
4546,8
4547,8
4548,1
4549,2
4550,2
4551,1
4552,7
4553,7
4554,9
4555,2
4556,2
4557,0
4558,7
4559,9
4560,1
4561,8
4562,7
4563,7
4564,3
4565,0
4566,1
4567,4
4568,1
4569,6
4570,1
4571,7
4572,8
4573,5
4574,0
4575,1
4576,9
4577,2
4578,1
4579,5
4580,3
4581,3
4582,2
4583,6
4584,3
4585,6
4586,4
4587,6
4588,9
4589,8
4590,5
4591,7
4592,5
4593,8
4594,2
4595,3
4596,9
4597,6
4598,6
4599,8
4600,3
4601,6
4602,9
4603,1
4604,6
4605,6
4606,9
4607,6
4608,5
4609,2
4610,0
4611,2
4612,4
4613,9
4614,5
4615,4
4616,2
4617,9
4618,4
4619,7
4620,5
4621,3
4622,2
4623,9
4624,0
4625,3
4626,4
4627,7
4628,7
4629,8
4630,1
4631,4
4632,2
4633,7
4634,7
4635,0
4636,2
4637,9
4638,1
4639,0
4640,8
4641,2
4642,1
4643,3
4644,2
4645,7
4646,3
4647,0
4648,6
4649,3
4650,2
4651,7
4652,7
4653,8
4654,9
4655,1
4656,0
4657,3
4658,3
4659,2
4660,9
4661,3
4662,9
4663,4
4664,5
4665,8
4666,4
4667,7
4668,7
4669,4
4670,1
4671,0
4672,1
4673,0
4674,4
4675,1
4676,2
4677,1
4678,0
4679,9
4680,6
4681,7
4682,7
4683,9
4684,4
4685,4
4686,8
4687,8
4688,8
4689,7
4690,0
4691,7
4692,6
4693,1
4694,2
4695,1
4696,4
4697,8
4698,9
4699,7
4700,9
4701,6
4702,1
4703,4
4704,0
4705,6
4706,9
4707,4
4708,0
4709,3
4710,5
4711,0
4712,8
4713,7
4714,0
4715,3
4716,1
4717,0
4718,0
4719,1
4720,6
4721,3
4722,9
4723,1
4724,0
4725,6
4726,2
4727,0
4728,0
4729,2
4730,5
4731,0
4732,4
4733,7
4734,6
4735,4
4736,0
4737,4
4738,9
4739,1
4740,7
4741,8
4742,9
4743,4
4744,3
4745,4
4746,1
4747,2
4748,2
4749,0
4750,0
4751,0
4752,7
4753,0
4754,1
4755,7
4756,0
4757,0
4758,9
4759,9
4760,5
4761,7
4762,7
4763,5
4764,5
4765,9
4766,0
4767,5
4768,9
4769,6
4770,1
4771,3
4772,8
4773,3
4774,6
4775,6
4776,2
4777,7
4778,9
4779,0
4780,7
4781,6
4782,4
4783,3
4784,1
4785,6
4786,0
4787,0
4788,5
4789,5
4790,4
4791,9
4792,1
4793,0
4794,9
4795,4
4796,8
4797,4
4798,2
4799,4
4800,8
4801,7
4802,6
4803,7
4804,5
4805,9
4806,8
4807,7
4808,0
4809,8
4810,5
4811,2
4812,6
4813,0
4814,6
4815,6
4816,8
4817,8
4818,3
4819,0
4820,3
4821,0
4822,8
4823,0
4824,8
4825,6
4826,4
4827,0
4828,0
4829,5
4830,2
4831,6
4832,9
4833,5
4834,9
4835,2
4836,8
4837,0
4838,4
4839,3
4840,5
4841,6
4842,4
4843,5
4844,8
4845,7
4846,6
4847,0
4848,6
4849,0
4850,1
4851,9
4852,5
4853,4
4854,0
4855,8
4856,1
4857,7
4858,4
4859,8
4860,4
4861,4
4862,5
4863,0
4864,8
4865,1
4866,0
4867,4
4868,2
4869,9
4870,1
4871,2
4872,1
4873,2
4874,4
4875,4
4876,3
4877,8
4878,3
4879,4
4880,4
4881,7
4882,6
4883,8
4884,8
4885,7
4886,3
4887,1
4888,3
4889,9
4890,7
4891,8
4892,6
4893,0
4894,2
4895,0
4896,2
4897,0
4898,8
4899,6
4900,8
4901,3
4902,1
4903,1
4904,3
4905,7
4906,6
4907,4
4908,1
4909,3
4910,7
4911,3
4912,6
4913,3
4914,5
4915,5
4916,8
4917,4
4918,5
4919,5
4920,5
4921,2
4922,7
4923,3
4924,1
4925,0
4926,4
4927,6
4928,5
4929,9
4930,3
4931,6
4932,8
4933,1
4934,5
4935,4
4936,0
4937,7
4938,3
4939,3
4940,3
4941,4
4942,9
4943,7
4944,2
4945,2
4946,1
4947,7
4948,6
4949,0
4950,2
4951,3
4952,8
4953,7
4954,0
4955,2
4956,7
4957,9
4958,8
4959,2
4960,8
4961,7
4962,5
4963,0
4964,1
4965,8
4966,1
4967,0
4968,8
4969,7
4970,3
4971,3
4972,1
4973,2
4974,5
4975,6
4976,7
4977,2
4978,4
4979,5
4980,8
4981,1
4982,4
4983,3
4984,9
4985,3
4986,0
4987,2
4988,0
4989,6
4990,0
4991,4
4992,3
4993,1
4994,2
4995,4
4996,3
4997,6
4998,6
4999,8
5000,8
5001,5
5002,2
5003,9
5004,9
5005,6
5006,2
5007,4
5008,9
5009,4
5010,9
5011,8
5012,4
5013,3
5014,2
5015,3
5016,8
5017,4
5018,8
5019,0
5020,8
5021,2
5022,8
5023,8
5024,3
5025,8
5026,4
5027,2
5028,3
5029,0
5030,0
5031,3
5032,4
5033,9
5034,5
5035,4
5036,9
5037,5
5038,0
5039,9
5040,1
5041,8
5042,0
5043,1
5044,9
5045,6
5046,5
5047,4
5048,5
5049,1
5050,4
5051,1
5052,7
5053,5
5054,5
5055,0
5056,2
5057,9
5058,7
5059,6
5060,8
5061,6
5062,4
5063,6
5064,9
5065,4
5066,5
5067,1
5068,7
5069,2
5070,2
5071,2
5072,5
5073,4
5074,9
5075,2
5076,7
5077,7
5078,9
5079,5
5080,0
5081,1
5082,9
5083,9
5084,3
5085,8
5086,2
5087,9
5088,3
5089,0
5090,1
5091,2
5092,2
5093,5
5094,9
5095,8
5096,7
5097,6
5098,6
5099,1
5100,3
5101,3
5102,8
5103,1
5104,4
5105,4
5106,1
5107,5
5108,2
5109,5
5110,2
5111,2
5112,6
5113,5
5114,4
5115,0
5116,3
5117,3
5118,8
5119,2
5120,2
5121,5
5122,4
5123,8
5124,2
5125,3
5126,4
5127,4
5128,5
5129,1
5130,5
5131,3
5132,5
5133,6
5134,9
5135,2
5136,4
5137,7
5138,4
5139,4
5140,9
5141,5
5142,4
5143,2
5144,5
5145,6
5146,1
5147,2
5148,4
5149,1
5150,3
5151,1
5152,9
5153,3
5154,3
5155,6
5156,6
5157,3
5158,0
5159,8
5160,6
5161,8
5162,9
5163,8
5164,5
5165,4
5166,2
5167,6
5168,6
5169,1
5170,3
5171,0
5172,9
5173,5
5174,3
5175,5
5176,2
5177,2
5178,8
5179,5
5180,4
5181,9
5182,3
5183,7
5184,5
5185,8
5186,4
5187,7
5188,0
5189,2
5190,0
5191,8
5192,7
5193,7
5194,3
5195,6
5196,7
5197,8
5198,6
5199,5
5200,0
5201,9
5202,0
5203,8
5204,8
5205,6
5206,7
5207,0
5208,3
5209,8
5210,1
5211,8
5212,8
5213,3
5214,7
5215,2
5216,9
5217,0
5218,0
5219,9
5220,2
5221,2
5222,3
5223,0
5224,3
5225,1
5226,8
5227,4
5228,3
5229,4
5230,2
5231,1
5232,4
5233,9
5234,6
5235,4
5236,8
5237,8
5238,9
5239,8
5240,5
5241,2
5242,6
5243,5
5244,4
5245,6
5246,2
5247,1
5248,4
5249,4
5250,1
5251,5
5252,1
5253,1
5254,0
5255,2
5256,8
5257,1
5258,6
5259,9
5260,5
5261,6
5262,7
5263,3
5264,8
5265,8
5266,8
5267,7
5268,2
5269,8
5270,9
5271,1
5272,2
5273,8
5274,9
5275,4
5276,2
5277,8
5278,6
5279,1
5280,5
5281,2
5282,5
5283,9
5284,8
5285,0
5286,5
5287,7
5288,6
5289,1
5290,1
5291,4
5292,6
5293,3
5294,1
5295,4
5296,2
5297,8
5298,9
5299,9
5300,5
5301,2
5302,4
5303,5
5304,8
5305,1
5306,1
5307,1
5308,2
5309,5
5310,7
5311,1
5312,8
5313,8
5314,6
5315,5
5316,7
5317,3
5318,2
5319,1
5320,3
5321,6
5322,9
5323,0
5324,2
5325,0
5326,0
5327,5
5328,8
5329,2
5330,7
5331,8
5332,6
5333,6
5334,3
5335,4
5336,8
5337,2
5338,8
5339,2
5340,4
5341,2
5342,0
5343,8
5344,6
5345,5
5346,3
5347,0
5348,9
5349,8
5350,0
5351,3
5352,9
5353,9
5354,2
5355,0
5356,2
5357,3
5358,4
5359,7
5360,5
5361,3
5362,7
5363,1
5364,9
5365,6
5366,2
5367,7
5368,8
5369,3
5370,0
5371,6
5372,1
5373,7
5374,5
5375,5
5376,9
5377,4
5378,7
5379,1
5380,2
5381,1
5382,7
5383,7
5384,9
5385,1
5386,4
5387,2
5388,4
5389,7
5390,5
5391,6
5392,6
5393,2
5394,2
5395,5
5396,2
5397,5
5398,8
5399,0
5400,6
5401,6
5402,2
5403,3
5404,5
5405,5
5406,6
5407,9
5408,8
5409,4
5410,7
5411,3
5412,7
5413,2
5414,1
5415,7
5416,1
5417,8
5418,9
5419,6
5420,8
5421,5
5422,1
5423,7
5424,0
5425,1
5426,6
5427,6
5428,9
5429,5
5430,8
5431,4
5432,4
5433,7
5434,4
5435,4
5436,5
5437,8
5438,2
5439,2
5440,5
5441,1
5442,5
5443,3
5444,3
5445,0
5446,0
5447,1
5448,3
5449,3
5450,8
5451,7
5452,9
5453,1
5454,6
5455,7
5456,6
5457,7
5458,8
5459,9
5460,4
5461,3
5462,8
5463,8
5464,5
5465,3
5466,6
5467,2
5468,5
5469,1
5470,0
5471,5
5472,7
5473,9
5474,3
5475,9
5476,8
5477,8
5478,2
5479,4
5480,5
5481,2
5482,1
5483,9
5484,5
5485,6
5486,6
5487,6
5488,5
5489,7
5490,7
5491,6
5492,1
5493,5
5494,0
5495,7
5496,1
5497,3
5498,5
5499,1
5500,6
5501,5
5502,2
5503,0
5504,5
5505,2
5506,5
5507,2
5508,9
5509,6
5510,9
5511,8
5512,5
5513,1
5514,8
5515,8
5516,1
5517,2
5518,2
5519,7
5520,2
5521,9
5522,5
5523,9
5524,7
5525,2
5526,3
5527,8
5528,4
5529,7
5530,2
5531,7
5532,5
5533,0
5534,8
5535,3
5536,9
5537,0
5538,8
5539,8
5540,0
5541,6
5542,7
5543,5
5544,5
5545,2
5546,4
5547,2
5548,5
5549,8
5550,6
5551,5
5552,4
5553,0
5554,7
5555,5
5556,3
5557,9
5558,4
5559,9
5560,3
5561,2
5562,9
5563,5
5564,3
5565,9
5566,4
5567,5
5568,2
5569,1
5570,2
5571,4
5572,0
5573,3
5574,1
5575,2
5576,1
5577,9
5578,1
5579,5
5580,2
5581,8
5582,4
5583,0
5584,6
5585,9
5586,5
5587,3
5588,1
5589,3
5590,0
5591,3
5592,9
5593,4
5594,8
5595,6
5596,2
5597,9
5598,7
5599,4
5600,0
5601,8
5602,5
5603,7
5604,8
5605,5
5606,2
5607,9
5608,6
5609,6
5610,1
5611,6
5612,5
5613,3
5614,2
5615,0
5616,7
5617,0
5618,1
5619,9
5620,1
5621,2
5622,1
5623,5
5624,6
5625,8
5626,5
5627,4
5628,7
5629,3
5630,9
5631,2
5632,2
5633,0
5634,3
5635,3
5636,8
5637,7
5638,8
5639,2
5640,0
5641,9
5642,0
5643,6
5644,6
5645,9
5646,0
5647,1
5648,6
5649,4
5650,9
5651,4
5652,7
5653,4
5654,6
5655,2
5656,1
5657,4
5658,1
5659,7
5660,5
5661,2
5662,2
5663,7
5664,1
5665,9
5666,5
5667,9
5668,0
5669,3
5670,5
5671,1
5672,0
5673,7
5674,0
5675,7
5676,4
5677,4
5678,7
5679,4
5680,6
5681,6
5682,0
5683,7
5684,8
5685,6
5686,8
5687,4
5688,0
5689,4
5690,2
5691,2
5692,8
5693,9
5694,2
5695,7
5696,7
5697,4
5698,7
5699,3
5700,2
5701,6
5702,2
5703,2
5704,1
5705,7
5706,1
5707,5
5708,4
5709,3
5710,2
5711,9
5712,8
5713,8
5714,1
5715,4
5716,9
5717,9
5718,3
5719,1
5720,4
5721,3
5722,5
5723,0
5724,5
5725,1
5726,8
5727,3
5728,0
5729,5
5730,0
5731,1
5732,2
5733,7
5734,2
5735,3
5736,4
5737,1
5738,7
5739,6
5740,0
5741,1
5742,8
5743,4
5744,2
5745,9
5746,1
5747,7
5748,1
5749,1
5750,8
5751,6
5752,3
5753,8
5754,2
5755,3
5756,2
5757,5
5758,5
5759,3
5760,9
5761,1
5762,1
5763,5
5764,6
5765,5
5766,7
5767,6
5768,4
5769,3
5770,1
5771,1
5772,3
5773,4
5774,9
5775,3
5776,8
5777,5
5778,3
5779,6
5780,6
5781,1
5782,5
5783,4
5784,7
5785,9
5786,6
5787,3
5788,4
5789,7
5790,8
5791,5
5792,3
5793,2
5794,5
5795,5
5796,4
